Agent,Start Node,End Node,Color Preference,Path,Length,Time Taken,Preferred_Color_Count,Distinct_Nodes_Visited,Path_Complexity,Visited_Shapes,Visited_Shininess,Cluster,Feature,Importance
3,5,1,red,"[5, 12, 14, 4, 10, 8, 0, 6, 3, 9, 1]",11,0.0,7,11,10,triangle|triangle|triangle|triangle|circle|triangle|circle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,1,3,yellow,"[1, 5, 11, 3]",4,0.0,4,4,3,triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny']",0,,
2,9,2,yellow,"[9, 3, 9, 5, 7, 12, 2]",7,0.0,5,6,6,circle|triangle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,11,2,yellow,"[11, 5, 13, 4, 9, 3, 11, 0, 14, 7, 12, 2]",12,0.0,7,11,11,triangle|circle|triangle|triangle|circle|circle|triangle|triangle|circle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,8,4,yellow,"[8, 6, 3, 9, 1, 5, 7, 12, 2, 11, 0, 10, 8, 14, 4]",15,0.0,6,14,14,circle|circle|triangle|circle|triangle|circle|triangle|circle|circle|triangle|triangle|circle|triangle|triangle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,9,14,red,"[9, 4, 14]",3,0.0,2,3,2,triangle|triangle,"['shiny', 'not_shiny']",0,,
2,6,11,yellow,"[6, 3, 9, 1, 5, 11]",6,0.0,5,6,5,circle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny']",0,,
3,10,1,yellow,"[10, 4, 13, 5, 7, 12, 3, 9, 1]",9,0.0,6,9,8,triangle|circle|triangle|circle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,9,8,red,"[9, 4, 10, 0, 8]",5,0.0,4,5,4,triangle|triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,13,14,red,"[13, 4, 10, 0, 8, 6, 3, 12, 14]",9,0.0,7,9,8,triangle|triangle|triangle|circle|circle|circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
3,7,3,yellow,"[7, 5, 9, 3]",4,0.0,4,4,3,triangle|triangle|circle,"['not_shiny', 'shiny', 'shiny']",0,,
0,7,1,yellow,"[7, 5, 7, 12, 3, 1]",6,0.0,5,5,5,triangle|circle|triangle|circle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
1,4,6,yellow,"[4, 3, 1, 9, 5, 7, 12, 14, 8, 6]",10,0.0,5,10,9,circle|circle|triangle|triangle|circle|triangle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,7,14,yellow,"[7, 5, 1, 3, 11, 2, 0, 8, 14]",9,0.0,5,9,8,triangle|circle|circle|circle|circle|triangle|circle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,5,0,red,"[5, 12, 14, 8, 10, 4, 9, 5, 1, 3, 6, 0]",12,0.0,7,11,11,triangle|triangle|circle|triangle|triangle|triangle|triangle|circle|circle|circle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
0,12,8,yellow,"[12, 7, 5, 9, 1, 3, 11, 2, 12, 14, 0, 10, 8]",13,0.0,6,12,12,circle|triangle|triangle|circle|circle|circle|circle|triangle|triangle|triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,8,0,red,"[8, 0]",2,0.0,2,2,1,triangle,['shiny'],0,,
2,2,11,yellow,"[2, 11]",2,0.0,1,2,1,circle,['not_shiny'],0,,
3,8,7,red,"[8, 6, 8, 14, 4, 10, 0, 2, 12, 7]",10,0.0,9,9,9,circle|circle|triangle|triangle|triangle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,10,1,yellow,"[10, 8, 10, 0, 11, 5, 7, 12, 3, 1]",10,0.0,5,9,9,circle|triangle|triangle|circle|triangle|circle|triangle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
2,5,6,red,"[5, 12, 2, 0, 14, 4, 10, 8, 6]",9,0.0,8,9,8,triangle|circle|triangle|triangle|triangle|triangle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
3,10,7,yellow,"[10, 4, 3, 9, 5, 11, 2, 12, 7]",9,0.0,5,9,8,triangle|circle|triangle|triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
4,3,4,yellow,"[3, 1, 5, 11, 3, 9, 14, 7, 12, 2, 0, 6, 8, 10, 4]",15,0.0,7,14,14,circle|triangle|circle|circle|triangle|triangle|circle|triangle|circle|triangle|circle|circle|triangle|triangle,"['not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,4,0,yellow,"[4, 13, 5, 9, 3, 11, 2, 0]",8,0.0,5,8,7,circle|triangle|triangle|circle|circle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,3,13,yellow,"[3, 11, 5, 7, 12, 3, 1, 9, 4, 13]",10,0.0,8,9,9,circle|triangle|circle|triangle|circle|circle|triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
3,0,1,yellow,"[0, 11, 5, 1]",4,0.0,3,4,3,circle|triangle|circle,"['not_shiny', 'not_shiny', 'not_shiny']",0,,
4,10,12,red,"[10, 0, 14, 4, 10, 8, 6, 3, 12]",9,0.0,8,8,8,triangle|triangle|triangle|triangle|circle|circle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,5,4,red,"[5, 12, 2, 0, 8, 10, 4]",7,0.002505064010620117,6,7,6,triangle|circle|triangle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,14,2,yellow,"[14, 9, 1, 3, 11, 5, 13, 4, 10, 0, 8, 14, 7, 12, 2]",15,0.0,7,14,14,triangle|circle|circle|circle|triangle|circle|triangle|triangle|triangle|circle|triangle|circle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
4,13,6,yellow,"[13, 5, 11, 3, 1, 9, 14, 7, 12, 2, 0, 8, 6]",13,0.0,7,13,12,triangle|circle|circle|circle|triangle|triangle|circle|triangle|circle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
0,7,12,yellow,"[7, 5, 9, 1, 3, 11, 0, 2, 12]",9,0.0005593299865722656,6,9,8,triangle|triangle|circle|circle|circle|triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
1,7,4,red,"[7, 14, 8, 10, 0, 6, 3, 4]",8,0.0,6,8,7,triangle|circle|triangle|triangle|circle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
3,10,12,red,"[10, 8, 14, 12]",4,0.0,4,4,3,circle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny']",0,,
4,11,5,red,"[11, 0, 2, 12, 14, 4, 10, 8, 6, 3, 11, 5]",12,0.0,8,11,11,triangle|circle|triangle|triangle|triangle|triangle|circle|circle|circle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
0,1,14,yellow,"[1, 3, 9, 1, 5, 11, 0, 14]",8,0.0,6,7,7,circle|triangle|circle|triangle|circle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
4,2,8,yellow,"[2, 11, 3, 1, 5, 9, 14, 7, 12, 2, 0, 8]",12,0.0,6,11,11,circle|circle|circle|triangle|triangle|triangle|circle|triangle|circle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
0,5,2,yellow,"[5, 7, 5, 1, 9, 3, 11, 0, 2]",9,0.0,7,8,8,circle|triangle|circle|triangle|circle|circle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,8,4,red,"[8, 10, 8, 14, 12, 2, 0, 6, 3, 4]",10,0.0,9,9,9,triangle|circle|triangle|triangle|circle|triangle|circle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
3,6,4,yellow,"[6, 3, 11, 5, 13, 4]",6,0.0,4,6,5,circle|circle|triangle|circle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,0,5,yellow,"[0, 11, 5]",3,0.0,2,3,2,circle|triangle,"['not_shiny', 'not_shiny']",0,,
2,3,5,red,"[3, 12, 14, 0, 6, 8, 10, 4, 13, 5]",10,0.0,7,10,9,triangle|triangle|triangle|circle|circle|triangle|triangle|circle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
4,14,0,red,"[14, 4, 10, 8, 0]",5,0.0,5,5,4,triangle|triangle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,8,14,yellow,"[8, 14]",2,0.0,0,2,1,triangle,['not_shiny'],0,,
4,8,10,yellow,"[8, 10]",2,0.0,0,2,1,triangle,['not_shiny'],0,,
0,12,13,yellow,"[12, 7, 5, 13]",4,0.0,3,4,3,circle|triangle|circle,"['shiny', 'not_shiny', 'shiny']",0,,
1,2,11,yellow,"[2, 11]",2,0.0,1,2,1,circle,['not_shiny'],0,,
2,2,11,yellow,"[2, 11]",2,0.0,1,2,1,circle,['not_shiny'],0,,
4,8,0,red,"[8, 0]",2,0.0,2,2,1,triangle,['shiny'],0,,
2,8,11,yellow,"[8, 10, 0, 11]",4,0.0,1,4,3,triangle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny']",0,,
3,12,14,red,"[12, 2, 0, 8, 6, 3, 12, 14]",8,0.0,7,7,7,circle|triangle|circle|circle|circle|triangle|triangle,"['shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
4,4,12,yellow,"[4, 3, 9, 5, 13, 4, 10, 8, 14, 7, 12]",11,0.0005624294281005859,5,10,10,circle|triangle|triangle|circle|triangle|triangle|circle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,1,6,yellow,"[1, 5, 13, 4, 3, 11, 0, 6]",8,0.0,5,8,7,triangle|circle|triangle|circle|circle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,1,7,yellow,"[1, 9, 3, 1, 5, 7]",6,0.0,6,5,5,triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,3,14,yellow,"[3, 9, 1, 3, 11, 5, 7, 14]",8,0.0,7,7,7,triangle|circle|circle|circle|triangle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,0,3,red,"[0, 10, 0, 8, 6, 3]",6,0.0,5,5,5,triangle|triangle|circle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
4,9,13,yellow,"[9, 5, 13]",3,0.0,3,3,2,triangle|circle,"['not_shiny', 'shiny']",0,,
0,5,6,red,"[5, 12, 14, 0, 2, 11, 3, 4, 10, 8, 6]",11,0.0,8,11,10,triangle|triangle|triangle|circle|circle|circle|triangle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,10,9,yellow,"[10, 0, 11, 3, 1, 5, 9]",7,0.0,5,7,6,triangle|circle|circle|circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
3,2,6,red,"[2, 12, 14, 4, 10, 0, 2, 11, 5, 9, 3, 6]",12,0.0,8,11,11,triangle|triangle|triangle|triangle|triangle|circle|circle|triangle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
4,2,1,red,"[2, 12, 14, 8, 10, 4, 3, 0, 2, 11, 5, 9, 1]",13,0.0,8,12,12,triangle|triangle|circle|triangle|triangle|circle|triangle|circle|circle|triangle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,0,4,yellow,"[0, 11, 3, 1, 5, 13, 4]",7,0.0,5,7,6,circle|circle|circle|triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
3,2,1,red,"[2, 12, 14, 4, 10, 8, 0, 6, 3, 1]",10,0.0,8,10,9,triangle|triangle|triangle|triangle|circle|triangle|circle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
4,11,10,yellow,"[11, 3, 9, 1, 5, 11, 0, 10]",8,0.0005323886871337891,6,7,7,circle|triangle|circle|triangle|circle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,5,13,yellow,"[5, 9, 3, 11, 5, 13]",6,0.0,6,5,5,triangle|circle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
4,12,6,red,"[12, 14, 12, 2, 0, 10, 4, 9, 5, 1, 3, 6]",12,0.0,8,11,11,triangle|triangle|circle|triangle|triangle|triangle|triangle|triangle|circle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,2,10,red,"[2, 12, 14, 4, 10]",5,0.0,5,5,4,triangle|triangle|triangle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
2,0,1,yellow,"[0, 3, 11, 5, 13, 4, 9, 1]",8,0.0,6,8,7,circle|circle|triangle|circle|triangle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
3,12,10,red,"[12, 14, 0, 10]",4,0.0,4,4,3,triangle|triangle|triangle,"['not_shiny', 'shiny', 'not_shiny']",0,,
4,1,4,yellow,"[1, 3, 1, 5, 11, 2, 12, 7, 14, 9, 4]",11,0.0005316734313964844,7,10,10,circle|circle|triangle|circle|circle|triangle|circle|triangle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
0,7,1,yellow,"[7, 5, 9, 1]",4,0.0,4,4,3,triangle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny']",0,,
1,4,0,red,"[4, 10, 4, 14, 12, 2, 0]",7,0.0,7,6,6,triangle|triangle|triangle|triangle|circle|triangle,"['not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,8,2,red,"[8, 10, 8, 6, 0, 2]",6,0.0,6,5,5,triangle|circle|circle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
4,6,0,red,"[6, 0]",2,0.0,2,2,1,triangle,['shiny'],0,,
0,4,12,red,"[4, 10, 8, 0, 6, 3, 4, 14, 12]",9,0.0,8,8,8,triangle|circle|triangle|circle|circle|triangle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
1,4,10,yellow,"[4, 13, 5, 11, 3, 1, 9, 14, 7, 12, 2, 0, 10]",13,0.0,7,13,12,circle|triangle|circle|circle|circle|triangle|triangle|circle|triangle|circle|triangle|triangle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny']",0,,
2,2,5,red,"[2, 0, 8, 6, 3, 12, 2, 11, 5]",9,0.0,6,8,8,triangle|circle|circle|circle|triangle|circle|circle|triangle,"['shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
3,9,2,yellow,"[9, 3, 1, 9, 5, 13, 4, 14, 7, 12, 2]",11,0.0005474090576171875,7,10,10,circle|circle|triangle|triangle|circle|triangle|triangle|circle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
4,5,13,yellow,"[5, 13]",2,0.0,2,2,1,circle,['shiny'],0,,
0,0,13,yellow,"[0, 3, 9, 1, 5, 11, 2, 12, 7, 14, 8, 6, 0, 10, 4, 13]",16,0.0,7,15,15,circle|triangle|circle|triangle|circle|circle|triangle|circle|triangle|circle|circle|triangle|triangle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
3,9,1,yellow,"[9, 5, 9, 1]",4,0.0,4,3,3,triangle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny']",0,,
0,7,4,yellow,"[7, 5, 11, 3, 1, 9, 14, 7, 12, 2, 0, 6, 8, 10, 4]",15,0.0,7,14,14,triangle|circle|circle|circle|triangle|triangle|circle|triangle|circle|triangle|circle|circle|triangle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,9,8,red,"[9, 14, 8]",3,0.0,2,3,2,triangle|circle,"['not_shiny', 'shiny']",0,,
2,4,9,yellow,"[4, 13, 5, 7, 14, 9]",6,0.0,4,6,5,circle|triangle|circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,4,13,red,"[4, 10, 0, 6, 8, 14, 12, 2, 11, 5, 13]",11,0.0005335807800292969,8,11,10,triangle|triangle|circle|circle|triangle|triangle|circle|circle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
0,3,6,red,"[3, 12, 14, 4, 10, 8, 0, 6]",8,0.0,7,8,7,triangle|triangle|triangle|triangle|circle|triangle|circle,"['not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
1,12,5,red,"[12, 2, 0, 14, 4, 10, 8, 6, 3, 12, 7, 5]",12,0.0,9,11,11,circle|triangle|triangle|triangle|triangle|circle|circle|circle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
2,11,14,red,"[11, 2, 0, 10, 4, 14]",6,0.0005323886871337891,5,6,5,circle|triangle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
3,4,1,yellow,"[4, 13, 5, 1]",4,0.0,3,4,3,circle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny']",0,,
1,1,3,yellow,"[1, 3]",2,0.0,2,2,1,circle,['shiny'],0,,
2,11,12,red,"[11, 0, 8, 10, 4, 14, 12]",7,0.0,6,7,6,triangle|circle|triangle|triangle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
4,13,3,red,"[13, 4, 10, 0, 14, 12, 2, 11, 3]",9,0.0,6,9,8,triangle|triangle|triangle|triangle|triangle|circle|circle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
0,3,4,red,"[3, 4]",2,0.0,1,2,1,triangle,['shiny'],0,,
1,8,9,yellow,"[8, 0, 11, 3, 1, 9]",6,0.0,4,6,5,triangle|circle|circle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
2,4,10,red,"[4, 10]",2,0.0,2,2,1,triangle,['not_shiny'],0,,
4,6,13,yellow,"[6, 3, 11, 5, 13]",5,0.0,4,5,4,circle|circle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
0,12,1,red,"[12, 2, 0, 10, 4, 14, 8, 6, 3, 12, 7, 5, 1]",13,0.0,9,12,12,circle|triangle|triangle|triangle|triangle|circle|circle|circle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
1,10,8,red,"[10, 4, 10, 8]",4,0.0,4,3,3,triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny']",0,,
2,1,8,red,"[1, 3, 6, 8]",4,0.0,2,4,3,circle|circle|circle,"['shiny', 'shiny', 'shiny']",0,,
3,9,10,red,"[9, 14, 12, 2, 0, 6, 8, 10]",8,0.0,7,8,7,triangle|triangle|circle|triangle|circle|circle|triangle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
0,7,5,yellow,"[7, 5]",2,0.0,2,2,1,triangle,['not_shiny'],0,,
4,2,14,red,"[2, 12, 2, 0, 8, 10, 4, 14]",8,0.0,8,7,7,triangle|circle|triangle|circle|triangle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny']",0,,
0,13,1,yellow,"[13, 5, 13, 4, 3, 1]",6,0.0,5,5,5,triangle|circle|triangle|circle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'not_shiny']",0,,
1,12,8,red,"[12, 14, 0, 10, 8]",5,0.0,5,5,4,triangle|triangle|triangle|circle,"['not_shiny', 'shiny', 'not_shiny', 'shiny']",0,,
3,5,9,yellow,"[5, 7, 5, 9]",4,0.0,4,3,3,circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny']",0,,
0,3,8,red,"[3, 12, 14, 0, 6, 8]",6,0.0,5,6,5,triangle|triangle|triangle|circle|circle,"['not_shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
1,1,0,red,"[1, 9, 14, 8, 6, 0]",6,0.0,4,6,5,triangle|triangle|circle|circle|triangle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny']",0,,
3,7,4,red,"[7, 12, 2, 0, 6, 8, 10, 4]",8,0.0,7,8,7,triangle|circle|triangle|circle|circle|triangle|triangle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'shiny']",0,,
1,11,3,yellow,"[11, 5, 13, 4, 9, 3]",6,0.0,5,6,5,triangle|circle|triangle|triangle|circle,"['not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
2,13,2,red,"[13, 4, 14, 12, 2]",5,0.0,4,5,4,triangle|triangle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
1,14,13,red,"[14, 0, 2, 12, 14, 4, 10, 8, 6, 3, 9, 1, 5, 13]",14,0.0,9,13,13,triangle|circle|triangle|triangle|triangle|triangle|circle|circle|circle|triangle|circle|triangle|circle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny']",0,,
2,6,13,yellow,"[6, 3, 1, 9, 5, 7, 14, 4, 13]",9,0.0,6,9,8,circle|circle|triangle|triangle|circle|triangle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
4,14,2,red,"[14, 4, 14, 8, 6, 0, 2]",7,0.0,7,6,6,triangle|triangle|circle|circle|triangle|circle,"['shiny', 'not_shiny', 'shiny', 'shiny', 'shiny', 'shiny']",0,,
0,1,4,yellow,"[1, 3, 9, 1, 5, 13, 4]",7,0.0025529861450195312,6,6,6,circle|triangle|circle|triangle|circle|triangle,"['shiny', 'shiny', 'not_shiny', 'not_shiny', 'shiny', 'shiny']",0,,
2,6,4,red,"[6, 0, 8, 14, 4]",5,0.0,5,5,4,triangle|circle|triangle|triangle,"['shiny', 'shiny', 'not_shiny', 'shiny']",0,,
4,9,13,yellow,"[9, 3, 1, 5, 9, 14, 7, 12, 2, 11, 0, 8, 10, 4, 13]",15,0.0005137920379638672,8,14,14,circle|circle|triangle|triangle|triangle|circle|triangle|circle|circle|triangle|circle|triangle|triangle|circle,"['shiny', 'not_shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'shiny', 'shiny']",0,,
1,14,12,yellow,"[14, 7, 5, 9, 1, 3, 11, 0, 8, 14, 12]",11,0.0,6,10,10,circle|triangle|triangle|circle|circle|circle|triangle|circle|triangle|triangle,"['shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'not_shiny', 'shiny', 'shiny', 'not_shiny', 'not_shiny']",0,,
2,9,1,yellow,"[9, 3, 9, 1]",4,0.0,4,3,3,circle|triangle|circle,"['shiny', 'shiny', 'not_shiny']",0,,
3,2,11,yellow,"[2, 11]",2,0.0,1,2,1,circle,['not_shiny'],0,,
